arc,fraction,x_m,y_m,radial_x,radial_y
right_knee,0.59375,6.1634525028947325,-2.7081242946712294,0.8084824851115227,-0.5885202386221706
right_knee,0.609375,6.1845620967423365,-2.678619223185597,0.8180285672076045,-0.5751775927765908
right_knee,0.625,6.205184808465305,-2.64877181195825,0.8273544737396071,-0.561680135649337
right_knee,0.640625,6.225315087380731,-2.618590094535773,0.8364576946035887,-0.5480315001333862
right_knee,0.65625,6.244947515345908,-2.5880821944445636,0.8453357796323188,-0.534235359811965
right_knee,0.671875,6.264076808216642,-2.55725632300435,0.853986339254751,-0.5202954279697923
right_knee,0.6875,6.28269781726951,-2.526120777118079,0.8624070451391862,-0.5062154565936303
right_knee,0.703125,6.300805530587644,-2.4946839370387814,0.8705956308199498,-0.49199923536242773
right_knee,0.71875,6.31839507440972,-2.4629542641139883,0.8785498923074216,-0.4776505906273098
right_knee,0.734375,6.335461714441743,-2.430940298508328,0.8862676886812473,-0.4631733843817019
right_knee,0.75,6.352000857131302,-2.398650656904908,0.8937469426665754,-0.44857151322185984
right_knee,0.765625,6.368008050903948,-2.366094030186097,0.9009856411931656,-0.4338489072980825
right_knee,0.78125,6.383478987361343,-2.333279181094347,0.9079818359372118,-0.41900952925690155
right_knee,0.796875,6.398409502440888,-2.300214941873664,0.9147336438457424,-0.4040573731745164
right_knee,0.8125,6.412795577536495,-2.266910211892375,0.9212392476434516,-0.3889964634817742
right_knee,0.828125,6.426633340580214,-2.233373955247827,0.9274968963218252,-0.3738308538809783
right_knee,0.84375,6.439919067084407,-2.1996151983536696,0.9335049056104323,-0.35856462625481883
right_knee,0.859375,6.452649181144219,-2.1656430275103586,0.939261658430252,-0.34320188956771874
right_knee,0.875,6.464820256400037,-2.131466586459537,0.9447656053289185,-0.3277467787598868
right_knee,0.890625,6.476429016959713,-2.0970950739229735,0.9500152648977599,-0.31220345363438756
right_knee,0.90625,6.487472338280282,-2.062537741126681,0.9550092241705262,-0.29657609773751065
right_knee,0.921875,6.497947248008948,-2.0278038893109183,0.9597461390036953,-0.280868917232754
right_knee,0.9375,6.507850926783097,-1.9929028672267222,0.964224734438253,-0.2650861397687186
right_knee,0.953125,6.5171807089891445,-1.9578440686196585,0.9684438050428539,-0.2492320133412214
right_knee,0.96875,6.525934083479997,-1.9226369297014512,0.972402215238269,-0.23331080514992705
right_knee,0.984375,6.534108694250933,-1.8872909266101998,0.976098899603029,-0.21732680044982006
right_knee,1,6.541702341073734,-1.8518155728598336,0.9795328631601884,-0.2012843013978081
right_wall,0,6.541702341073734,-1.8518155728598342,0.9795328631601884,-0.2012843013978081
right_wall,0.015625,6.547521293372844,-1.8232689663259651,0.9801653579753091,-0.1981814093832571
right_wall,0.03125,6.553249818071718,-1.794704076071795,0.9807880237034475,-0.1950765300078038
right_wall,0.046875,6.558887857724777,-1.7661211885457,0.9814008541005192,-0.19196969440714132
right_wall,0.0625,6.564435355793826,-1.7375205903765572,0.9820038430210679,-0.1888609337365823
right_wall,0.078125,6.569892256648611,-1.7089025683708452,0.9825969844183273,-0.18575027917074405
right_wall,0.09375,6.575258505567401,-1.6802674095097445,0.9831802723442827,-0.1826377619032331
right_wall,0.109375,6.58053404873751,-1.6516154009463087,0.9837537009497292,-0.1795234131463379
right_wall,0.125,6.58571883325585,-1.6229468300025514,0.9843172644843314,-0.17640726413071212
right_wall,0.140625,6.59081280712946,-1.5942619841665815,0.9848709572966804,-0.17328934610506322
right_wall,0.15625,6.595815919276033,-1.565561151089688,0.9854147738343514,-0.17016969033583568
right_wall,0.171875,6.600728119524415,-1.5368446185835052,0.9859487086439581,-0.16704832810690276
right_wall,0.1875,6.605549358615118,-1.5081126746170996,0.9864727563712083,-0.16392529071924997
right_wall,0.203125,6.610279588200813,-1.4793656073140602,0.9869869117609578,-0.16080060949065872
right_wall,0.21875,6.614918760846811,-1.4506037049496565,0.9874911696572619,-0.15767431575539745
right_wall,0.234375,6.61946683003154,-1.421827255947924,0.9879855250034282,-0.1545464408639048
right_wall,0.25,6.623923750147018,-1.3930365488787477,0.9884699728420671,-0.15141701618247258
right_wall,0.265625,6.628289476499299,-1.3642318724550162,0.9889445083151411,-0.14828607309293657
right_wall,0.28125,6.632563965308929,-1.335413515529703,0.9894091266640139,-0.14515364299235906
right_wall,0.296875,6.636747173711385,-1.3065817670929454,0.9898638232294983,-0.14201975729271146
right_wall,0.3125,6.640839059757498,-1.2777369162691938,0.9903085934519019,-0.13888444742056455
right_wall,0.328125,6.6448395824138835,-1.2488792523142902,0.9907434328710742,-0.13574774481677068
right_wall,0.34375,6.648748701563347,-1.220009064612542,0.9911683371264508,-0.1326096809361459
right_wall,0.359375,6.652566378005286,-1.1911266426738691,0.9915833019570963,-0.1294702872471597
right_wall,0.375,6.656292573456083,-1.1622322761308757,0.9919883232017481,-0.12632959523161694
right_wall,0.390625,6.6599272505494955,-1.1333262547359224,0.9923833967988581,-0.12318763638433941
right_wall,0.40625,6.66347037283702,-1.104408868358269,0.9927685187866325,-0.12004444221285532
right_wall,0.421875,6.6669219047882695,-1.0754804069811341,0.9931436853030727,-0.11690004423707981
right_wall,0.4375,6.67028181179132,-1.046541160698806,0.9935088925860129,-0.11375447398900065
right_wall,0.453125,6.673550060153062,-1.017591419713698,0.9938641369731589,-0.11060776301235849
right_wall,0.46875,6.67672661709954,-0.9886314743334897,0.9942094149021239,-0.10745994286233584
right_wall,0.484375,6.679811450776276,-0.9596616149681896,0.9945447229104647,-0.104311045105238
right_wall,0.5,6.682804530248594,-0.9306821321271991,0.9948700576357167,-0.10116110131817382
right_wall,0.515625,6.685705825501927,-0.9016933164164486,0.9951854158154267,-0.09801014308874442
right_wall,0.53125,6.688515307442119,-0.8726954585354579,0.9954907942871867,-0.0948582020147237
right_wall,0.546875,6.691232947895717,-0.8436888492743977,0.9957861899886649,-0.09170530970373889
right_wall,0.5625,6.693858719610255,-0.8146737795112211,0.9960715999576364,-0.08855149777295883
right_wall,0.578125,6.6963925962545225,-0.7856505402087238,0.9963470213320134,-0.08539679784877434
right_wall,0.59375,6.6988345524188375,-0.7566194224116007,0.9966124513498736,-0.08224124156647834
right_wall,0.609375,6.701184563615287,-0.7275807172435766,0.9968678873494877,-0.079084860569954
right_wall,0.625,6.703442606277989,-0.6985347159044544,0.9971133267693465,-0.07592768651135375
right_wall,0.640625,6.705608657763314,-0.6694817096672109,0.9973487671481862,-0.0727697510507838
right_wall,0.65625,6.707682696350126,-0.6404219898750435,0.9975742061250136,-0.069611085855983
right_wall,0.671875,6.709664701239987,-0.6113558479384976,0.997789641439129,-0.06645172260201061
right_wall,0.6875,6.711554652557377,-0.5822835753325197,0.9979950709301495,-0.06329169297092606
right_wall,0.703125,6.713352531349884,-0.5532054635935102,0.9981904925380307,-0.06013102865146851
right_wall,0.71875,6.715058319588399,-0.5241218043164487,0.9983759043030869,-0.05696976133874443
right_wall,0.734375,6.716672000167302,-0.49503288915194543,0.9985513043660109,-0.05380792273390712
right_wall,0.75,6.718193556904618,-0.46593900980329217,0.9987166909678932,-0.05064554454383611
right_wall,0.765625,6.719622974542196,-0.43684045802358584,0.9988720624502386,-0.04748265848082455
right_wall,0.78125,6.720960238745851,-0.40773752561277854,0.9990174172549837,-0.04431929626225854
right_wall,0.796875,6.722205336105512,-0.37863050441472684,0.9991527539245122,-0.0411554896102964
right_wall,0.8125,6.723358254135361,-0.34951968631431407,0.9992780711016696,-0.03799127025155588
right_wall,0.828125,6.724418981273944,-0.32040536323449875,0.9993933675297764,-0.03482666991679335
right_wall,0.84375,6.725387506884305,-0.29128782713336304,0.9994986420526417,-0.03166172034058294
right_wall,0.859375,6.7262638212540775,-0.2621673700012334,0.9995938936145736,-0.028496453261003637
right_wall,0.875,6.727047915595593,-0.23304428385772874,0.9996791212603905,-0.025330900419318344
right_wall,0.890625,6.727739782045964,-0.20391886074880683,0.9997543241354307,-0.022165093559652918
right_wall,0.90625,6.7283394136671575,-0.17479139274388522,0.9998195014855605,-0.01899906442868318
right_wall,0.921875,6.728846804446077,-0.1456621719328794,0.9998746526571822,-0.01583284477531298
right_wall,0.9375,6.729261949294614,-0.11653149042329014,0.9999197770972406,-0.012666466350357624
right_wall,0.953125,6.7295848440497,-0.08739964033724158,0.9999548743532282,-0.009499960906221912
right_wall,0.96875,6.729815485473349,-0.0582669138086009,0.99997994407319,-0.0063333601965870545
right_wall,0.984375,6.729953871252693,-0.029133602980024143,0.9999949860057274,-0.003166695976089581
right_wall,1,6.73,-2.2533501104311296e-15,1,-2.4492935982947064e-16
